StudentID;Jaar;Bevl_1;Bevl_2;Bevl_3;Burn1_1;Burn1_2;Burn1_3;Burn1_4;Mot_Stress_1;Mot_Stress_2;Mot_Stress_4;Onnodige_stress_1;Onnodige_stress_2;Onnodige_stress_3;Onnodige_stress_4;Onnodige_stress_5;Onnodige_stress_6;Onnodige_stress_7;Onnodige_stress_8;Onnodige_stress_9;Onnodige_stress_10;Leefst;Cantrill_1;Q297_1;Depr_1;Depr_2;Depr_3;Depr_4;Depr_5;Depr_6;Depr_7;Depr_8;Studiejaar;StPunt_beh;Cijfer_huidig_1;Vertr;StopInt;Hulp_1;Hulp_2;Hulp_3;Bekendgebruik_1;Bekendgebruik_2;Bekendgebruik_3;Bekendgebruik_4;Bekendgebruik_5;Bekendgebruik_6;Bekendgebruik_7;Cogn_Eng1_1;Cogn_Eng1_2;Cogn_Eng1_3;Cogn_Eng1_4;Cogn_Eng1_5;Cogn_Eng1_6;Cogn_Eng2_1;Cogn_Eng2_2;Cogn_Eng2_3;Cogn_Eng2_4;Cogn_Eng2_5;Cogn_Eng2_6;Cogn_Eng2_7;Cogn_Eng2_8;Partici1_1;Partici1_2;Partici1_3;Partici1_4;Geslacht;Leeftijd;Vooropleid;Locatie;Domein;Opleidingsvorm;Stopint2;Betrok_Ouders;Werk_1;Uitwissel
860;2025;3;4;2;3;2;3;3;3.4;3.4;3.8;;3;;;3;3;4;2;2;1;4;4.2;3.4;1;2.33;1;3.67;1;3.67;1;2.33;2;3.33;3.8;1;0;3;1;1;3;1;5;1;1;1;1;4;3;3;4;3;3;3;3;3;1;2;5;2;3;2;1;1;1;Vrouw;20;Havo;Alkmaar;Onderwijs en Innovatie (ONI);Voltijd;5;3;2.2;0
861;2025;1;3;2;4;4;3;5;1.4;4.6;2.2;;2;;3;4;5;5;3;4;2;4;3.8;3.4;1;2.33;1;3.67;1;3.67;1;2.33;2;1;3.24;5;1;3;1;1;3;1;5;1;1;1;1;3;1;4;3;4;4;2;2;3;3;3;4;3;3;2;1;1;4;Man;22;Mbo;Alkmaar;Onderwijs en Innovatie (ONI);Voltijd;5;3;3.56;0
862;2025;3;4;3;3;3;2;1;1.8;3.4;3.8;5;2;3;3;3;4;4;3;2;;3;3;4.2;2.33;2.33;2.33;3.67;2.33;3.67;2.33;3.67;2;3.27;3.68;2.6;0;3;1;1;3;3;3;3;3;3;3;2;2;2;2;4;4;3;4;4;4;2;3;2;3;1;1;1;2;Man;20;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;2.2;0
863;2025;3;4;4;3;2;2;1;4.2;3;4.2;;2;;1;2;2;1;5;1;3;4;4.6;3.4;1;1;1;3.67;2.33;3.67;1;2.33;2;4;4.12;1;0;1;1;1;3;3;3;3;1;1;1;4;4;2;3;5;5;5;5;5;4;5;5;4;4;3;1;1;1;Man;18;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;1;2.28;0
864;2025;4;3;2;3;2;3;2;3.8;3.4;3.8;3;3;3;4;4;3;1;1;3;2;4;4.2;3.8;2.33;1;3.67;3.67;1;3.67;1;1;2;3.87;4.08;1;0;1;1;1;3;1;3;1;1;1;1;4;3;3;5;4;3;4;4;5;3;2;5;3;4;2;2;2;1;Man;19;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;4;1.88;0
865;2025;3;4;4;4;2;2;2;4.2;3.8;3.8;2;2;2;2;3;3;4;2;2;1;5;4.2;3.8;1;1;2.33;3.67;1;3.67;1;2.33;2;3.33;4;2.6;1;3;1;3;3;5;5;1;1;1;1;4;4;3;4;4;4;4;3;4;4;3;5;3;4;4;5;4;2;Man;19;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;2;1.4;0
866;2025;2;4;3;4;3;2;2;3.4;3.8;4.2;1;1;1;1;3;3;1;1;3;2;4;4.2;3.4;2.33;3.67;1;3.67;1;5;2.33;3.67;2;2.87;4;1;1;3;1;3;3;5;5;1;1;1;1;5;5;3;5;5;5;5;5;5;5;3;5;3;3;3;1;3;1;Vrouw;20;Havo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.16;0
867;2025;3;3;3;3;3;2;4;3.4;2.2;3.4;3;3;3;3;4;3;3;4;4;3;4;3.4;3.8;2.33;2.33;2.33;3.67;1;3.67;1;3.67;2;2;3.52;2.6;1;3;1;1;3;1;3;1;3;5;1;3;4;4;4;3;4;4;4;4;4;3;4;3;3;3;1;2;2;Man;20;Havo;Alkmaar;Business, Finance and Law (BFL);Voltijd;5;4;2.6;0
868;2025;3;3;4;5;4;4;3;5;5;1.4;1;5;2;4;4;5;2;3;5;1;5;2.6;3.8;3.67;3.67;5;1;2.33;2.33;3.67;2.33;2;3;3.92;1;1;1;1;1;3;1;1;1;1;1;1;5;5;2;5;1;2;5;3;3;3;3;5;3;2;3;1;3;1;Vrouw;36;Mbo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Deeltijd;5;3;2.52;0
869;2025;1;3;2;3;2;4;4;2.2;2.6;3;3;4;4;4;5;4;3;3;4;3;4;4.2;3.4;2.33;5;2.33;3.67;1;3.67;1;3.67;2;2.4;3.68;1.8;1;1;1;1;3;1;1;1;1;1;1;3;4;3;4;4;4;3;3;3;3;4;3;3;4;2;1;1;1;Man;20;Havo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.64;0
870;2025;3;3;3;3;2;3;2;3.4;3.8;3.8;4;3;2;3;4;4;1;3;2;1;4;3.4;3.8;2.33;2.33;2.33;2.33;1;3.67;1;2.33;2;4;3.84;1;0;1;1;1;3;3;1;1;1;1;1;4;4;3;4;3;4;3;3;3;3;2;5;3;3;2;1;1;1;Man;21;Vwo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;1.96;0
871;2025;3;4;4;4;4;2;4;2.2;4.2;3;2;3;4;3;2;4;5;3;2;2;4;3.8;3.4;2.33;3.67;5;2.33;1;2.33;2.33;3.67;2;1.53;3.4;4.2;0;1;1;1;3;3;3;1;1;1;1;4;4;3;5;4;4;2;2;3;2;3;5;4;4;3;4;1;2;Vrouw;19;Havo;Alkmaar;Onderwijs en Innovatie (ONI);Voltijd;5;3;2.6;0
872;2025;2;3;3;4;3;3;4;3.4;3.4;4.2;3;3;3;3;3;3;4;3;4;3;3;3.4;3;2.33;2.33;2.33;2.33;2.33;3.67;3.67;2.33;2;6.6;4.24;1;0;3;1;1;3;3;3;3;3;3;3;3;3;4;4;3;3;3;2;3;3;3;3;3;3;3;3;3;3;Vrouw;31;Havo;Alkmaar;Business, Finance and Law (BFL);Deeltijd;5;1;3.48;0
873;2025;3;4;4;3;1;1;3;4.2;3.4;3.8;3;4;3;2;5;3;3;4;4;1;3;4.2;3.8;1;1;1;3.67;1;5;1;2.33;2;2.4;3.4;2.6;0;3;1;1;3;1;3;1;1;1;1;4;3;2;4;4;4;4;4;4;4;4;5;3;4;3;1;1;1;Man;18;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;1.48;0
874;2025;3;3;3;3;2;2;2;3.8;2.2;3.8;2;2;1;3;3;2;1;2;2;1;4;4.2;3.4;1;1;2.33;3.67;1;3.67;1;2.33;2;2.67;3.36;1;0;1;1;1;3;1;3;1;1;3;1;3;4;2;4;4;5;4;5;5;4;2;5;4;5;3;1;1;2;Man;21;Vwo;Alkmaar;Business, Finance and Law (BFL);Voltijd;5;4;3;0
875;2025;4;4;3;1;1;3;3;3.4;3;3.8;5;5;5;5;5;5;4;5;5;3;2;3.8;3.4;1;2.33;1;3.67;2.33;3.67;2.33;1;2;2.33;3.84;1;0;1;1;1;3;3;3;3;3;5;3;3;2;4;3;4;4;4;3;4;3;1;5;3;4;1;2;2;3;Vrouw;21;Havo;Alkmaar;Business, Finance and Law (BFL);Voltijd;5;3;1.64;0
876;2025;4;4;4;3;2;2;2;4.6;3.4;4.2;3;3;;;3;2;1;1;3;1;5;3.8;4.2;1;1;2.33;5;1;3.67;1;1;2;3;4.44;2.6;0;1;1;1;3;1;5;1;1;3;1;4;5;2;5;4;4;5;5;5;5;3;5;3;4;2;3;4;2;Vrouw;21;Mbo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;1;2.6;0
877;2025;3;4;3;3;3;3;3;3.8;3.8;3.8;2;1;2;3;3;2;4;2;2;1;3;3.8;3.8;1;2.33;2.33;3.67;2.33;3.67;2.33;2.33;2;2;3.44;2.6;0;3;5;1;3;1;3;1;1;3;1;4;3;3;4;4;4;3;3;3;3;2;4;2;4;2;1;1;1;Vrouw;20;Havo;Alkmaar;Business, Finance and Law (BFL);Voltijd;5;2;1.8;0
878;2025;3;4;3;5;4;4;4;3.8;4.2;3.8;3;3;3;3;4;4;4;3;4;2;4;3.4;4.6;2.33;3.67;1;2.33;2.33;3.67;1;3.67;2;6.33;3.6;2.6;0;5;1;5;3;1;3;1;1;1;1;4;4;4;4;4;4;4;2;4;3;1;5;3;5;1;1;1;1;Man;19;Havo;Alkmaar;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;2;1;0
879;2025;2;1;1;5;5;5;5;1;4.2;1;2;5;5;5;5;5;5;5;5;5;5;1.8;3.8;3.67;3.67;3.67;2.33;5;2.33;3.67;3.67;2;2.07;3;5;1;1;1;3;3;3;5;1;1;5;1;5;4;4;5;1;1;3;2;2;5;1;4;1;1;1;3;1;1;Vrouw;21;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;1;5;3.24;0
880;2025;2;2;2;4;4;4;5;3.4;5;2.2;2;2;1;2;2;2;1;1;1;1;3;3;3.8;5;5;5;2.33;5;1;3.67;2.33;2;3.8;3.64;2.6;1;1;1;1;3;3;5;1;1;1;1;3;5;3;3;2;3;4;3;3;3;1;5;4;4;3;1;1;1;Man;24;Ik heb een buitenlandse vooropleiding afgerond (bv. A-levels);Haarlem;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;1;1;0
881;2025;3;4;3;4;5;5;5;2.2;4.2;2.6;5;4;5;4;4;3;5;2;1;5;3;3.4;4.2;3.67;5;3.67;2.33;1;1;3.67;3.67;2;2.93;3.88;3.4;1;3;5;3;3;1;5;1;1;1;1;3;4;3;4;4;5;4;3;3;4;2;5;4;3;4;3;2;1;Vrouw;21;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;1.8;0
882;2025;3;4;4;3;3;2;3;4.6;4.2;3.4;2;3;3;4;4;5;2;5;3;1;5;3.8;3.4;3.67;2.33;3.67;2.33;2.33;2.33;2.33;3.67;2;5.07;4.24;1;1;1;1;1;3;3;3;3;3;3;3;4;4;2;4;4;4;3;4;4;4;4;4;4;4;3;3;2;1;Vrouw;49;Vwo;Haarlem;Onderwijs en Innovatie (ONI);Duaal;5;1;2.6;0
883;2025;3;4;4;3;2;3;2;3.8;3.8;4.2;3;3;3;4;5;4;1;5;4;3;4;4.2;3.8;2.33;3.67;3.67;3.67;1;3.67;2.33;5;2;3.87;4.04;1;0;3;1;1;3;1;5;1;1;5;1;5;4;3;4;4;4;3;3;4;4;2;5;3;4;2;1;4;4;Vrouw;19;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;2;1;0
884;2025;2;4;3;4;4;4;4;3.4;4.2;3.8;;3;3;4;5;4;3;4;4;4;4;4.2;3.4;2.33;2.33;3.67;5;1;5;1;3.67;2;3;3.64;2.6;0;5;1;1;3;1;3;1;1;1;1;4;3;5;4;4;4;4;4;4;4;3;4;3;3;1;1;3;3;Vrouw;20;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;1.8;0
885;2025;3;4;3;3;5;5;3;3.8;5;3.8;5;5;2;4;5;4;1;2;4;;3;3.4;4.2;3.67;2.33;3.67;2.33;2.33;2.33;2.33;2.33;2;3.93;3.8;1;0;1;1;1;3;1;3;1;1;1;1;3;4;3;3;3;3;3;3;2;3;2;5;2;3;1;1;2;2;Vrouw;18;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;1.8;0
886;2025;3;4;4;3;2;4;4;3.8;3.4;3.4;2;3;2;4;4;3;5;3;3;2;3;3;4.2;2.33;2.33;3.67;3.67;1;3.67;2.33;3.67;2;3.4;3.4;1;0;5;1;1;3;3;3;3;3;5;3;4;4;3;3;4;4;3;2;2;4;2;4;2;2;1;1;1;3;Vrouw;19;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.96;0
887;2025;4;4;3;2;3;1;3;4.2;2.2;4.2;3;2;1;3;3;3;4;3;1;;3;4.6;3.8;1;1;2.33;3.67;1;5;1;2.33;2;3.4;3.88;1.8;0;1;1;1;3;5;5;1;1;1;1;4;4;3;4;5;5;4;4;4;3;4;5;3;4;3;5;5;5;Man;20;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;2.6;0
888;2025;2;4;3;4;4;4;2;3.8;4.6;3.8;2;2;2;3;2;3;5;2;2;3;4;4.2;4.6;1;2.33;2.33;5;1;5;1;1;2;3;3.6;1.8;0;1;1;3;3;3;5;3;1;5;1;5;4;4;5;5;5;5;4;4;4;3;4;3;4;2;3;3;3;Vrouw;20;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;1.96;0
889;2025;2;4;3;3;1;3;2;2.6;3.4;3.4;1;2;1;3;4;3;4;4;2;4;3;4.2;3.4;2.33;2.33;1;5;1;3.67;1;3.67;2;3;3.88;1.8;0;1;1;1;3;1;1;1;1;1;1;4;3;2;4;5;5;4;5;5;5;3;3;4;3;4;4;1;1;Vrouw;19;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;1.48;0
890;2025;2;3;3;3;2;2;3;3.8;2.2;3.4;3;1;2;3;3;3;3;3;3;1;3;3.8;4.6;1;2.33;2.33;3.67;2.33;3.67;1;2.33;2;7.33;4;2.6;0;1;1;1;3;3;3;3;3;3;3;3;3;4;3;4;4;3;3;4;4;3;3;3;4;3;2;3;3;Man;19;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;2.2;0
891;2025;4;4;5;2;1;1;2;4.6;2.2;5;3;3;2;4;4;3;2;2;2;3;4;3.8;4.6;1;1;2.33;3.67;1;5;1;2.33;2;3.27;3.4;2.6;0;1;1;1;3;3;3;1;1;1;1;4;4;2;5;5;5;5;5;5;5;3;5;4;4;3;2;2;1;Man;21;Mbo;Haarlem;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;1.8;0
892;2025;3;4;3;4;4;4;4;3;4.2;3.4;2;5;3;3;3;3;;4;4;2;4;3.8;3.4;3.67;3.67;3.67;2.33;3.67;2.33;3.67;3.67;2;1;1;5;1;5;5;3;3;5;1;1;1;1;1;3;2;2;3;2;3;2;2;3;2;3;5;3;3;3;1;1;4;Man;24;Vwo;Haarlem;Creative Business (CB);Voltijd;3;3;1.56;0
893;2025;2;3;3;3;4;3;5;3.4;3.8;3.4;2;3;3;3;4;3;4;3;3;2;3;3;3.8;5;5;5;2.33;3.67;2.33;3.67;3.67;2;2.33;3.4;1;0;1;1;1;3;3;3;1;1;5;3;3;4;4;4;4;5;4;4;4;3;2;4;3;4;2;2;2;1;Vrouw;19;Havo;Haarlem;Business, Finance and Law (BFL);Voltijd;5;4;1.96;0
894;2025;2;3;3;1;2;1;3;3.8;2.6;3.4;2;3;1;3;3;3;3;3;1;1;3;4.2;4.6;1;1;2.33;3.67;1;3.67;1;2.33;2;2.33;3.76;1.8;0;1;1;1;3;1;3;1;1;3;1;3;3;2;4;4;5;3;4;2;4;4;5;3;3;1;1;1;3;Man;19;Havo;Haarlem;Business, Finance and Law (BFL);Voltijd;5;4;2.92;0
895;2025;2;3;2;1;1;2;4;3.4;1.8;3.4;4;4;4;2;2;3;2;2;2;3;2;3.4;3.8;2.33;1;5;2.33;1;5;1;2.33;2;2.33;4.12;1;1;1;1;1;3;3;3;5;3;5;5;2;4;4;3;3;4;4;4;3;4;2;5;1;3;1;1;1;1;Man;20;Havo;Haarlem;Business, Finance and Law (BFL);Voltijd;3;3;2.28;0
896;2025;1;1;1;5;5;4;5;1.8;5;1;3;4;4;5;5;5;;5;5;3;3;2.2;3.4;5;5;5;2.33;3.67;2.33;2.33;5;2;2.33;3.4;3.4;1;5;1;3;3;1;5;1;1;5;1;5;3;4;5;3;3;3;3;1;3;3;5;4;2;5;2;3;1;Vrouw;19;Vwo;Haarlem;Business, Finance and Law (BFL);Voltijd;5;3;1.96;0
897;2025;3;3;2;3;3;3;2;3.4;4.6;2.2;1;2;2;5;5;5;3;4;5;;5;3.4;3.4;5;5;2.33;2.33;2.33;2.33;3.67;5;2;2;3.4;2.6;0;5;1;3;3;3;5;1;1;3;1;4;4;3;4;4;4;4;3;2;2;4;4;3;5;5;1;3;1;Vrouw;29;Mbo;Haarlem;Business, Finance and Law (BFL);Voltijd;5;4;1;0
898;2025;3;4;4;2;5;3;2;4.2;3;4.2;;;2;;3;2;3;2;3;5;4;4.2;4.2;1;2.33;1;3.67;1;5;1;2.33;2;3.27;3.92;2.6;0;3;1;1;3;1;3;5;1;3;1;3;5;3;5;5;5;4;5;4;4;5;5;4;4;4;3;4;3;Vrouw;24;Mbo;Haarlem;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;4;1.96;0
899;2025;3;4;4;4;3;2;5;5;4.2;3.4;3;4;3;5;4;5;2;5;4;5;3;2.6;3.8;3.67;5;3.67;3.67;3.67;2.33;3.67;5;2;3.33;3.8;1;0;3;1;5;3;1;5;1;1;1;1;5;4;4;4;4;2;4;2;2;4;2;5;3;4;2;2;5;4;Vrouw;20;Havo;Haarlem;Creative Business (CB);Voltijd;5;2;1.8;0
900;2025;1;5;3;3;2;4;4;3.8;3;3.4;2;2;;2;2;;2;3;;3;5;4.2;4.2;2.33;1;2.33;3.67;2.33;3.67;1;1;2;3.2;4.52;1;0;1;1;1;3;1;3;5;1;3;1;5;4;2;4;3;4;4;3;5;5;3;3;3;2;3;4;4;4;Vrouw;20;Vwo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Duaal;5;5;3.56;0
901;2025;3;4;3;2;1;4;4;3.8;2.2;3.4;4;4;2;4;4;3;2;3;4;1;4;3.4;4.2;2.33;2.33;2.33;3.67;1;3.67;2.33;2.33;2;2.67;3.96;1;0;3;1;1;3;3;3;1;1;1;1;2;1;4;4;2;3;4;2;2;3;1;5;3;2;1;2;1;1;Vrouw;22;Vwo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Duaal;5;1;3.56;0
902;2025;3;3;3;2;2;1;1;4.2;3;3.8;3;4;5;5;5;5;;4;4;5;3;3.8;3.8;3.67;2.33;5;2.33;3.67;2.33;2.33;3.67;2;7;3.8;1;0;1;1;1;3;3;3;1;1;1;1;4;4;3;3;5;5;3;4;4;3;2;4;3;4;3;1;1;1;Vrouw;27;Mbo;Haarlem;Business, Finance and Law (BFL);Voltijd;5;3;2.2;0
903;2025;2;3;3;4;3;3;5;3.4;3.8;3.8;4;4;1;5;;4;5;4;4;;3;3;3.8;2.33;2.33;3.67;2.33;2.33;2.33;2.33;2.33;2;6.73;3.68;3.4;0;5;1;5;3;1;1;1;1;1;1;4;4;4;5;4;3;4;3;3;3;2;4;3;2;3;3;1;2;Man;27;Mbo;Haarlem;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;2;3.72;0
904;2025;3;4;3;3;2;2;4;3.4;3.4;3.8;3;3;3;4;4;5;3;3;4;2;4;4.2;3.8;2.33;3.67;2.33;2.33;2.33;2.33;1;3.67;2;4;3.84;1;0;1;1;5;3;1;5;1;3;1;1;3;4;3;4;4;4;3;3;3;4;2;5;2;3;3;3;3;4;Man;19;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.72;0
905;2025;2;3;4;4;4;5;3;3.8;4.2;3.8;1;3;3;2;2;5;;4;4;4;4;3.8;4.2;1;2.33;3.67;2.33;2.33;3.67;1;2.33;2;8.53;4.04;1;0;1;1;5;3;3;5;1;1;1;1;5;4;3;4;4;4;4;4;4;3;2;3;3;3;1;1;1;1;Vrouw;26;Mbo;Haarlem;Onderwijs en Innovatie (ONI);Duaal;5;4;3.24;0
906;2025;2;2;2;4;4;4;4;3;3.4;2.6;1;1;1;2;1;4;1;4;2;5;5;3.4;4.2;2.33;2.33;1;2.33;2.33;2.33;2.33;2.33;2;3.67;4.2;1;1;1;1;3;3;3;5;5;1;1;1;3;2;3;2;2;2;2;2;2;2;3;5;3;3;3;2;2;1;Vrouw;22;Ik heb een buitenlandse vooropleiding afgerond (bv. A-levels);Haarlem;Creative Business (CB);Voltijd;5;2;2.6;0
907;2025;4;4;3;2;4;4;1;4.2;3.8;4.2;2;2;2;2;2;2;2;3;2;1;4;3.8;3.4;1;2.33;2.33;1;1;2.33;1;1;2;5;4;1;0;1;1;1;3;3;3;1;1;1;1;4;4;2;4;3;4;3;4;3;3;3;2;3;3;2;3;1;2;Vrouw;32;Anders, namelijk (vul in):;Haarlem;Onderwijs en Innovatie (ONI);Deeltijd;5;1;3.08;0
908;2025;4;4;4;1;1;2;1;4.2;3.8;3.8;;2;2;3;3;3;2;1;3;1;4;4.2;3.8;1;1;2.33;3.67;1;5;2.33;1;2;7;3.8;1;0;1;1;1;3;1;3;1;1;1;1;5;5;2;5;5;5;4;4;4;4;4;4;3;4;2;1;1;3;Vrouw;20;Mbo;Haarlem;Onderwijs en Innovatie (ONI);Duaal;5;5;3.16;0
909;2025;3;4;4;2;2;2;3;3.8;2.2;3.8;3;2;2;3;2;2;1;2;3;4;3;3.8;3.4;1;1;2.33;3.67;1;3.67;1;2.33;2;2.67;3.8;1;0;1;1;1;3;1;1;5;1;1;3;5;4;3;3;5;4;4;4;4;3;3;5;4;3;3;3;1;2;Vrouw;20;Vwo;Haarlem;Business, Finance and Law (BFL);Voltijd;5;5;1.8;0
910;2025;2;3;2;2;3;3;3;3.8;3.8;3.8;1;4;2;4;4;5;2;2;3;1;4;4.2;3.8;2.33;3.67;3.67;5;1;5;2.33;2.33;2;7;3.88;1;0;1;1;1;3;1;3;1;1;1;1;4;4;3;4;5;5;4;4;4;4;3;4;3;4;1;1;1;1;Vrouw;22;Mbo;Haarlem;Onderwijs en Innovatie (ONI);Deeltijd;5;3;1.88;0
911;2025;3;4;4;3;3;3;2;3.4;3.4;3.8;3;3;3;2;2;2;2;2;2;2;4;4.2;3.4;2.33;2.33;3.67;5;1;3.67;2.33;2.33;2;7;4.2;1;1;1;1;1;3;3;3;3;3;3;3;5;5;3;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;Vrouw;50;Mbo;Haarlem;Onderwijs en Innovatie (ONI);Deeltijd;5;5;3;0
912;2025;3;3;5;4;2;2;3;3.8;4.6;3.4;2;4;4;4;5;4;2;2;2;;4;3.8;3.8;2.33;2.33;3.67;3.67;1;3.67;2.33;2.33;2;5;3.8;1;0;1;1;1;3;1;3;1;1;1;1;5;4;3;5;3;3;4;3;3;3;3;4;4;3;2;1;1;1;Vrouw;22;Mbo;Haarlem;Onderwijs en Innovatie (ONI);Deeltijd;5;3;3.56;0
913;2025;3;3;2;1;1;1;3;3.8;3.8;3;1;3;1;2;4;1;2;3;1;4;4;3.4;3.8;1;1;2.33;3.67;1;3.67;1;1;2;3.87;3.8;1;1;1;1;1;3;3;3;3;3;3;3;5;5;3;4;4;4;4;3;4;3;3;4;2;2;1;1;1;1;Vrouw;19;Havo;Haarlem;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;3;2.2;0
914;2025;2;2;3;4;5;5;5;1.4;4.6;2.2;2;3;2;3;3;4;1;3;3;1;3;3;3.8;3.67;3.67;3.67;2.33;5;2.33;3.67;5;2;2.73;3.92;1.8;1;3;1;3;3;3;5;1;1;1;1;3;4;5;4;3;4;3;3;3;3;3;5;3;3;3;3;2;2;Vrouw;22;Vwo;Haarlem;Onderwijs en Innovatie (ONI);Voltijd;5;3;1.4;0
915;2025;3;4;4;3;4;4;2;3.8;4.2;3.8;2;4;2;5;2;4;5;2;2;3;4;3.8;3.4;3.67;2.33;1;2.33;2.33;2.33;2.33;3.67;2;2.67;3.6;3.4;0;3;1;1;3;5;3;3;1;1;1;4;4;3;4;3;4;4;4;4;4;3;4;3;3;3;1;1;1;Vrouw;19;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;2.6;0
916;2025;2;3;2;4;4;4;5;3;3.4;3.4;3;3;4;3;3;3;5;3;4;5;3;3.8;4.2;3.67;3.67;2.33;3.67;2.33;3.67;2.33;2.33;2;2.67;3.4;3.4;1;3;1;3;3;3;5;3;3;3;3;3;2;4;3;2;2;3;2;3;3;4;2;2;3;2;3;2;1;Vrouw;19;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Deeltijd;5;4;1.64;0
917;2025;1;3;2;4;3;5;5;2.2;4.2;2.6;4;2;3;3;5;3;4;5;2;3;3;3.4;4.2;2.33;1;2.33;3.67;2.33;2.33;2.33;2.33;2;3.13;2.4;1.8;1;1;1;3;3;3;5;3;1;1;1;3;3;4;5;3;5;3;2;4;3;3;4;1;3;1;1;1;3;Vrouw;20;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.32;0
918;2025;3;4;4;2;3;4;3;4.2;3.8;4.6;3;2;2;3;4;5;;3;3;4;4;4.2;3.4;1;1;2.33;2.33;1;3.67;1;2.33;2;7.53;3.4;1;0;1;1;1;3;1;5;3;1;5;1;5;4;4;4;4;5;4;4;4;4;4;4;3;4;3;4;1;3;Vrouw;20;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;3.4;0
919;2025;3;4;4;3;5;2;3;4.2;4.2;3.8;3;2;2;4;5;5;5;4;4;3;3;3;5;2.33;2.33;2.33;3.67;3.67;2.33;3.67;2.33;2;3.13;4.08;3.4;1;3;5;5;3;1;3;1;1;1;1;4;5;4;4;4;3;3;3;4;4;4;4;3;4;3;4;4;4;Vrouw;24;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;1;0
920;2025;2;3;2;2;1;2;2;3;1.4;3.4;1;2;1;2;3;2;1;2;1;1;4;3.4;3.8;1;2.33;2.33;1;1;2.33;1;2.33;2;6.67;3.68;1;0;1;1;1;3;1;3;1;1;1;1;3;4;3;4;5;5;4;4;5;4;3;5;4;4;3;1;2;2;Man;23;Vwo;Haarlem;Business, Finance and Law (BFL);Voltijd;5;3;2.6;0
921;2025;2;2;2;3;2;3;5;2.2;2.6;3.4;3;4;5;3;3;3;2;4;3;1;2;2.6;5;2.33;2.33;3.67;3.67;1;2.33;3.67;2.33;2;6.73;3.76;2.6;1;1;1;3;3;3;3;3;3;3;3;3;3;1;2;3;3;4;4;4;4;2;5;2;2;3;1;1;2;Man;20;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;3;3;1.8;0
922;2025;2;4;3;2;2;2;3;3.8;3.4;3.8;5;2;5;2;4;2;4;3;3;4;4;3.8;3;2.33;3.67;3.67;3.67;2.33;3.67;2.33;2.33;2;2.8;3.6;2.6;0;1;1;1;3;3;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;2;4;2;3;1;1;1;2;Vrouw;21;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;2.68;0
